"Sandy clay loam"||"133553001"|"135839146"
"Loam"||"133553355"|"135839016"
"Sandy loam"||"133552912"|"135839350"
"Loamy fine sand"||"133553303"|"135839143"
"Fine sand"||"133553015"|"135839572"
"Fine sandy loam"||"133553199"|"135839225"
"Fine sandy loam"||"133552933"|"135839019"
"Sandy clay loam"||"133553418"|"135839169"
"Sandy clay loam"||"133553510"|"135839451"
"Sandy loam"||"133553225"|"135839565"
"Fine sand"||"133553365"|"135839369"
"Fine sandy loam"||"133553281"|"135839522"
"Sandy clay loam"||"133553196"|"135839047"
"Silty clay"||"133553397"|"135839615"
"Sandy clay loam"||"133552922"|"135839480"
"Silt loam"||"133553291"|"135839471"
"Fine sandy loam"||"133553026"|"135839085"
"Silty clay"||"133552919"|"135839141"
"Loam"||"133553405"|"135839157"
"Very fine sandy loam"||"133553221"|"135839060"
"Silt loam"||"133552945"|"135839597"
"Clay loam"||"133553502"|"135839633"
"Loamy sand"||"133553416"|"135839007"
"Silt loam"||"133552808"|"135839285"
"Loam"||"133552816"|"135839491"
"Fine sandy loam"||"133553152"|"135839427"
"Loam"||"133553100"|"135839266"
"Very fine sandy loam"||"133553126"|"135839052"
"Loamy sand"||"133553048"|"135838998"
"Silty clay loam"||"133552845"|"135839370"
"Loam"||"133553022"|"135839254"
"Silt loam"||"133553222"|"135839061"
"Sandy loam"||"133553280"|"135839015"
"Fine sandy loam"||"133552967"|"135839100"
"Sandy clay loam"||"133553259"|"135839508"
"Loamy sand"||"133552882"|"135838974"
"Clay loam"||"133553174"|"135839038"
"Loam"||"133553346"|"135839215"
"Fine sandy loam"||"133552978"|"135839551"
"Fine sandy loam"||"133553004"|"135838984"
"Fine sandy loam"||"133553491"|"135839655"
"Loam"||"133553185"|"135839392"
"Clay loam"||"133552834"|"135839207"
"Sandy loam"||"133553460"|"135839466"
"Sandy loam"||"133553512"|"135839452"
"Sandy clay loam"||"133553335"|"135839095"
"Sand"||"133553059"|"135839338"
"Sand"||"133553211"|"135839102"
"Clay loam"||"133553272"|"135838949"
"Loamy fine sand"||"133553241"|"135839575"
"Silty clay loam"||"133553163"|"135839435"
"Fine sandy loam"||"133552871"|"135839301"
"Sandy loam"||"133552956"|"135839042"
"Loam"||"133553111"|"135839292"
"Fine sandy loam"||"133553322"|"135839065"
"Sandy loam"||"133553173"|"135839037"
"Fine sand"||"133553438"|"135839398"
"Fine sandy loam"||"133553248"|"135839089"
"Clay"||"133553283"|"135839520"
"Sandy clay"||"133553429"|"135839647"
"Loamy fine sand"||"133553230"|"135839493"
"Sandy loam"||"133552908"|"135839514"
"Loamy sand"||"133553357"|"135839018"
"Sandy clay loam"||"133552853"|"135839516"
"Clay loam"||"133553449"|"135839249"
"Sandy loam"||"133553210"|"135839601"
"Sandy clay loam"||"133553459"|"135838954"
"Loamy fine sand"||"133553364"|"135839530"
"Fine sandy loam"||"133552971"|"135839277"
"Fine sandy loam"||"133553184"|"135839391"
"Sandy clay loam"||"133552827"|"135839415"
"Fine sandy loam"||"133553000"|"135839316"
"Loam"||"133553158"|"135839561"
"Silt loam"||"133553492"|"135839660"
"Silty clay"||"133553115"|"135839105"
"Silt loam"||"133553261"|"135839643"
"Loam"||"133553333"|"135839271"
"Sandy loam"||"133553033"|"135839563"
"Loam"||"133552934"|"135839020"
"Sandy clay loam"||"133553480"|"135839363"
"Silt loam"||"133553137"|"135838959"
"Silty clay loam"||"133553396"|"135839628"
"Sand"||"133553252"|"135839339"
"Silt loam"||"133553471"|"135839469"
"Loam"||"133553377"|"135838986"
"Loamy sand"||"133552897"|"135839511"
"Clay"||"133553385"|"135838991"
"Fine sandy loam"||"133553195"|"135839046"
"Clay loam"||"133552886"|"135839308"
"Loamy fine sand"||"133553311"|"135839483"
"Loam"||"133553200"|"135839554"
"Fine sandy loam"||"133552849"|"135839027"
"Clay loam"||"133553044"|"135839499"
"Sandy clay"||"133552989"|"135839611"
"Fine sandy loam"||"133553366"|"135839196"
"Silt loam"||"133553398"|"135839613"
"Sand"||"133552860"|"135839518"
"Fine sandy loam"||"133553148"|"135839595"
"Clay"||"133553427"|"135839646"
"Sandy loam"||"133552963"|"135839383"
"Clay loam"||"133552960"|"135839220"
"Loam"||"133553324"|"135839067"
"Sandy loam"||"133553481"|"135839528"
"Sandy loam"||"133552952"|"135839217"
"Fine sand"||"133553239"|"135839076"
"Sandy clay"||"133552923"|"135839310"
"Silt loam"||"133552838"|"135839202"
"Loamy fine sand"||"133553440"|"135839400"
"Coarse sand"||"133553470"|"135839130"
"Silt loam"||"133552984"|"135839115"
"Silty clay"||"133552870"|"135839448"
"Sandy loam"||"133553057"|"135839336"
"Loamy sand"||"133553308"|"135838981"
"Sandy loam"||"133553276"|"135838953"
"Sandy clay loam"||"133553495"|"135839656"
"Fine sandy loam"||"133553083"|"135839577"
|"Muck"|"133553216"|"135839263"
"Loam"||"133552928"|"135839284"
"Loam"||"133553434"|"135839567"
"Loam"||"133553349"|"135839039"
"Fine sandy loam"||"133553477"|"135839362"
"Sand"||"133553307"|"135838980"
"Sandy clay loam"||"133553453"|"135839289"
"Silt loam"||"133553146"|"135839594"
"Clay loam"||"133553076"|"135839112"
"Clay loam"||"133553094"|"135839004"
"Silt loam"||"133553508"|"135839449"
"Sandy clay loam"||"133553422"|"135839344"
"Loam"||"133553065"|"135839372"
"Sandy loam"||"133552833"|"135839206"
"Clay"||"133553131"|"135839590"
"Fine sandy loam"||"133553445"|"135839404"
"Sandy loam"||"133553350"|"135839040"
"Loam"||"133553039"|"135839498"
|"Muck"|"133553168"|"135839294"
"Sandy clay loam"||"133553255"|"135839342"
"Sandy clay loam"||"133553102"|"135839421"
"Clay loam"||"133552854"|"135839177"
"Loamy fine sand"||"133553466"|"135838964"
"Loam"||"133553340"|"135839214"
"Sandy clay loam"||"133552880"|"135838972"
"Loam"||"133552995"|"135839034"
"Fine sandy loam"||"133552817"|"135839323"
"Loamy sand"||"133553516"|"135839659"
"Clay loam"||"133552828"|"135839585"
"Loamy fine sand"||"133553433"|"135839238"
"Silty clay loam"||"133553205"|"135839432"
"Loam"||"133553028"|"135839583"
"Sandy clay"||"133553120"|"135839261"
"Loamy fine sand"||"133552822"|"135839153"
"Sandy clay"||"133553266"|"135839443"
"Sandy clay loam"||"133553297"|"135838970"
"Sandy loam"||"133553412"|"135838996"
"Loamy sand"||"133552859"|"135839355"
"Fine sandy loam"||"133553227"|"135839566"
"Clay loam"||"133553318"|"135839408"
"Fine sand"||"133553328"|"135839570"
"Sandy loam"||"133552902"|"135839010"
"Loam"||"133552917"|"135838977"
"Sandy loam"||"133552855"|"135839517"
"Loam"||"133553194"|"135839553"
"Sandy loam"||"133553360"|"135839526"
"Sandy loam"||"133552844"|"135839371"
"Sandy loam"||"133552818"|"135839324"
"Fine sandy loam"||"133553175"|"135839211"
"Loam"||"133553244"|"135839260"
"Sandy loam"||"133553339"|"135839542"
"Sandy loam"||"133552969"|"135839276"
"Loam"||"133553497"|"135839665"
"Fine sandy loam"||"133553050"|"135839000"
"Loam"||"133553235"|"135839072"
"Clay"||"133552806"|"135839322"
"Clay loam"||"133553201"|"135839226"
"Sandy loam"||"133553157"|"135839058"
"Loamy sand"||"133552891"|"135839140"
"Loamy sand"||"133553413"|"135839497"
"Sandy loam"||"133553183"|"135839390"
"Clay"||"133553256"|"135839343"
"Silty clay loam"||"133553220"|"135839318"
"Sand"||"133553329"|"135839401"
"Sandy loam"||"133553402"|"135839328"
"Sandy loam"||"133553488"|"135839194"
"Sandy clay loam"||"133552843"|"135839200"
"Loamy fine sand"||"133553234"|"135839574"
"Loamy sand"||"133553061"|"135839503"
"Loam"||"133553464"|"135838962"
"Sandy clay"||"133553423"|"135839345"
"Clay"||"133553006"|"135839419"
"Fine sandy loam"||"133552832"|"135839377"
"Silty clay loam"||"133552807"|"135839151"
"Loam"||"133553444"|"135839248"
"Loam"||"133553245"|"135839086"
"Loam"||"133552980"|"135839044"
"Fine sandy loam"||"133552865"|"135839648"
"Clay"||"133553475"|"135839300"
"Very fine sandy loam"||"133553109"|"135839461"
"Fine sandy loam"||"133553233"|"135839244"
"Fine sandy loam"||"133553212"|"135839103"
"Clay loam"||"133553072"|"135839205"
"Fine sandy loam"||"133552829"|"135839256"
"Very fine sandy loam"||"133553106"|"135838955"
"Fine sandy loam"||"133553246"|"135839087"
"Clay loam"||"133553296"|"135838969"
"Sandy loam"||"133553002"|"135839485"
"Sandy clay loam"||"133553486"|"135839529"
"Silty clay"||"133552932"|"135839109"
"Sandy clay loam"||"133553027"|"135839255"
"Silty clay"||"133553392"|"135839639"
"Sandy loam"||"133553465"|"135838963"
"Fine sandy loam"||"133553379"|"135838988"
"Silty clay loam"||"133553267"|"135839444"
"Sand"||"133552906"|"135839513"
"Loam"||"133552803"|"135839319"
"Fine sandy loam"||"133553095"|"135839505"
"Clay loam"||"133553383"|"135838989"
"Silty clay loam"||"133552869"|"135839447"
"Sandy loam"||"133553013"|"135839070"
"Silty clay"||"133553164"|"135839603"
"Sandy clay loam"||"133553370"|"135839532"
"Sandy clay loam"||"133553243"|"135839588"
"Sandy loam"||"133552840"|"135839201"
"Silt loam"||"133553127"|"135839053"
"Sandy loam"||"133553381"|"135839149"
"Fine sandy loam"||"133553309"|"135838982"
"Sand"||"133552821"|"135839492"
"Sand"||"133552943"|"135839361"
"Sandy loam"||"133552858"|"135839354"
"Sand"||"133553278"|"135839457"
"Clay"||"133553116"|"135839602"
"Fine sandy loam"||"133553090"|"135839504"
"Clay loam"||"133553454"|"135839290"
"Loam"||"133553507"|"135839622"
"Sandy clay loam"||"133553053"|"135839161"
"Silty clay"||"133552991"|"135839612"
"Silt loam"||"133552965"|"135839098"
"Fine sandy loam"||"133553064"|"135839029"
"Loam"||"133553138"|"135838960"
"Loamy fine sand"||"133553017"|"135839573"
"Sandy clay loam"||"133553442"|"135839250"
"Fine sandy loam"||"133552954"|"135839218"
"Sandy loam"||"133553496"|"135839664"
"Loam"||"133553455"|"135839459"
"Sandy loam"||"133553254"|"135839341"
"Silt loam"||"133553069"|"135839030"
"Sandy clay"||"133553285"|"135839521"
"Silty clay"||"133552884"|"135839306"
"Fine sandy loam"||"133552814"|"135839490"
