"A-2"|No |"65682878"|"107251380"
"A-4"|Yes|"65682826"|"107251283"
"A-4"|Yes|"65682848"|"107251325"
"A-7"|Yes|"65682869"|"107251362"
"A-6"|No |"65682869"|"107251361"
"A-4"|Yes|"65682890"|"107251402"
"A-2-4"|No |"65682890"|"107251401"
"A-4"|Yes|"65682868"|"107251360"
"A-7"|Yes|"65682954"|"107251529"
"A-4"|Yes|"65682941"|"107251501"
"A-2"|No |"65682941"|"107251500"
"A-4"|Yes|"65682837"|"107251309"
"A-4"|Yes|"65682857"|"107251340"
"A-4"|Yes|"65682879"|"107251382"
"A-7"|No |"65682931"|"107251482"
"A-6"|No |"65682931"|"107251481"
"A-4"|No |"65682931"|"107251480"
"A-3"|No |"65682931"|"107251484"
"A-2-4"|Yes|"65682931"|"107251483"
"A-4"|Yes|"65682942"|"107251502"
"A-3"|No |"65682942"|"107251504"
"A-2"|No |"65682942"|"107251503"
"A-6"|No |"65682858"|"107251342"
"A-4"|Yes|"65682858"|"107251341"
"A-4"|Yes|"65682847"|"107251324"
"A-6"|No |"65682958"|"107251539"
"A-4"|No |"65682958"|"107251538"
"A-2-4"|Yes|"65682958"|"107251537"
"A-4"|Yes|"65682889"|"107251400"
"A-4"|Yes|"65682921"|"107251462"
"A-2-4"|No |"65682921"|"107251461"
"A-6"|No |"65682900"|"107251423"
"A-5"|No |"65682900"|"107251422"
"A-4"|Yes|"65682900"|"107251421"
